Data de envio;Tipo de pessoa;Estado;Município;Local de Armazenamento;Camarão Rosa (Kg);Camarão Sete Barbas (Kg);Camarão Branco (Kg);Camarão Santana ou Vermelho (Kg);Camarão Barba-ruça (Kg);Apresentação do produto;Tipo de embalagem
31/01/2023;Física;São Paulo;Guarujá;Estrada Guaruja Bertioga Km 7;0;100;100;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Peruíbe;Av Mario Covas Jr N° 29;90;200;90;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Ubatuba;Rua Luiz Da Rosa Nº 2527 ;90;100;0;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Guarujá;Estrada Guaruja Bertioga Km7;0;500;250;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Ilhabela;Avenida Jose Pacheco Do Nascimento, 9711;275;1140;0;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Peruíbe;Av Mario Covas Jr N° 29;90;200;90;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Guarujá;Estrada Guaruja Bertigo Km8, 166;0;200;40;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Peruíbe;Av Mario Covas Jr N° 29;90;200;90;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Peruíbe;Rua Eduardo Geraldo Silva 441;300;800;300;200;0;In Natura;Isopor
31/01/2023;Jurídica;São Paulo;Guarujá;Travessa Agnelo Xavier 85;0;8300;0;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Peruíbe;Av Mario Covas Jr N° 29;100;300;100;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Ubatuba;Rua Dos Pescadores 108;180;0;0;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Ubatuba;Rua Dos Pescadores 108;0;240;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Bertioga;Av Marginal Da Riviera 2717;414;89;0;0;0;Congelado;Outro
31/01/2023;Física;São Paulo;Caraguatatuba;Avenida Arthur Costa Filho, 2280;0;530;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Caraguatatuba;Avenida Arthur Costa Filho, 2237;80;400;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Guarujá;Travessa Agnelo Xavier 117;0;3684;0;0;0;Congelado;Outro
31/01/2023;Jurídica;São Paulo;Praia Grande;Av. Presidente Kennedy, 3518;2190;320;0;0;0;Congelado;Outro
31/01/2023;Jurídica;São Paulo;Guarujá;Rua Joel Nascimento Dos Santos, 100 ;654;2296;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Registro;Av. Clara Gianotti De Souza 1462;27;36;16,5;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Praia Grande;Rua Apiacas, 226;50;400;0;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Caraguatatuba;Rua 1 N° 50 Matim As;0;20;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;São Paulo;Rua Abapa 26;2000;2500;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Guarujá;Estrada De Guarujá Bertioga Km 07;0;207,68;1354;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Guarujá;Rua Das Galhetas, 176;300;200;100;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Guarujá;Rua Particular 115;0;1200;0;0;0;Congelado;Outro
31/01/2023;Física;São Paulo;Peruíbe;Av Mario Covas Jr N° 29;50;100;0;0;0;Congelado;Outro
31/01/2023;Jurídica;São Paulo;Guarujá;Estrada Guaruja Bertioga N 2171;0;15;15;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Peruíbe;Av Mario Covas Jr N° 29;50;100;100;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Guarujá;Estrada De Guaruja Bertioga;695;705;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Guarujá;Travessa Agnelo Xavier 46;351;19100;40;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Guarujá;Rua Antonio Fernandes 135;0;21470;0;0;0;Congelado;Outro
31/01/2023;Jurídica;São Paulo;São Sebastião;Avenida Doutor Francisco Loup, 313;100;100;100;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Guarujá;Rua Nova Iguaçu N° 155;280;6510;0;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;São Paulo;Rua Dom Pedro Henrique De Orleans E Bragança, 311,;50;0;0;0;0;In Natura;Isopor
31/01/2023;Jurídica;São Paulo;Guarujá;Rua Nova Iguaçu N° 125;80;5213;70;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;São Paulo;Av. Raimundo Pereira De Magalhaes, 11858;2424;26284;0;0;0;Congelado;Outro
31/01/2023;Física;São Paulo;Itanhaém;Urcesino Ferreira 745;0;300;20;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Peruíbe;Eduardo Geraldo Silva 441;300;800;200;0;0;In Natura;Isopor
31/01/2023;Jurídica;São Paulo;Guarujá;Estrada De Bertioga Km 7 1275;95;180;0;0;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Peruíbe;Praça Andrenandes Costa, S/N;300;800;200;200;0;In Natura;Isopor
31/01/2023;Física;São Paulo;Peruíbe;Rua Eduardo Geraldo Silva 441;300;400;200;200;0;Congelado;Plástica
31/01/2023;Física;São Paulo;Peruíbe;Praça Andrenandes Costa, S/N;150;200;200;100;0;In Natura;Isopor
31/01/2023;Física;São Paulo;Peruíbe;Rua Eduardo Geraldo Silva 441;150;300;200;100;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Caraguatatuba;Av. Dr. Arthur Costa Filho 2271;34;74;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Caraguatatuba;Av. Dr. Arthur Costa Filho 2251;35;210;0;0;0;Congelado;Outro
31/01/2023;Jurídica;São Paulo;Caraguatatuba;Av. Dr. Arthur Costa Filho 2253;41;74;0;0;0;Congelado;Plástica
31/01/2023;Jurídica;São Paulo;Caraguatatuba;Av. Dr. Arthur Costa Filho 2253;35;210;0;0;0;Congelado;Outro
31/01/2023;Física;São Paulo;Ilhabela;Rua Salvador Arena 95;0;170;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Ubatuba;Rua Dos Pescadores Nº 08;485;2382;0;0;0;Congelado;Outro
01/02/2023;Jurídica;São Paulo;São Sebastião;Avenida Antonio Januário Do Nascimento 163;639;1061;0;0;0;Congelado;Outro
01/02/2023;Jurídica;São Paulo;São Sebastião;Av Antonio Januario Do Nascimento 163;30;1856;0;0;0;Congelado;Outro
01/02/2023;Jurídica;São Paulo;São Paulo;Rua José Milanês, 97;653,55;170;0;0;0;Congelado;Outro
01/02/2023;Física;São Paulo;Caraguatatuba;Travessa Ernesto Vitorio Paes, 35;0;100;200;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Guarujá;Av.Pref.Domingos De Souza N° 950;12,132;0;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Itanhaém;Rua Vereador Angelino De Bortoli, 272;0;150;30;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Ilha Comprida;Av. Copacapana 764;0;400;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Guarujá;Rua Gino Fabris 217;5622;0;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;São Bernardo do Campo;Estrada Do Rio Acima, 2032;25;0;0;0;0;Congelado;Outro
01/02/2023;Física;São Paulo;Caraguatatuba;Avenida Arthur Costa Filho, Nº 2280,;0;330;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Ubatuba;Rua Erasto Cesar De Oliveira Nº 85;700;0;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Ilhabela;Av Pedro De Paula Moraes 901;960;1027;0;0;0;Congelado;Outro
01/02/2023;Jurídica;São Paulo;Ubatuba;Rua Joaquim Sebastiao Silvero, 7;0;1500;30;0;0;In Natura;Isopor
01/02/2023;Jurídica;São Paulo;Guarujá;Rua Gino Fabris 217;3066;0;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Guarujá;Rua Joel Nascimento Dos Santos 100;12289;0;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Ubatuba;Rua Dos Pescadores N º 26;1025;20;100;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Guarujá;Rua Gino Fabris 217;27597;0;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Guarujá;Rua Antonio Correa 131;6069;420;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;São Paulo;Rua Fernandopolis 159;1808;874;0;0;0;Congelado;Outro
01/02/2023;Jurídica;São Paulo;Ubatuba;Rua Constante Lucio De Souza Nº 115;0;1320;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Santos;Rua Gino Fabris 217;3000;0;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;São Caetano do Sul;Rua Vieira De Carvalho, 603;650;200;0;0;0;Congelado;Outro
01/02/2023;Jurídica;São Paulo;Guarujá;Avenida Pref Domingos De Souza 950;0;7645;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Caraguatatuba;Avenida Arthur Costa Filho, Nº 2280;0;350;150;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Itanhaém;Rua Urcesino Ferreira 724;0;400;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Araraquara;Av Joao Pires De Camarg, 42;21,4;0;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Guarujá;Joao Silveira 410 ;0;600;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Ubatuba;Rua Dos Pescadores Nº 126;0;150;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Ilhabela;Avenida Força Expedicionaria Brasileira, N° 883;150;0;0;0;0;In Natura;Plástica
01/02/2023;Física;São Paulo;Peruíbe;Theofilo Joao De Mata Filho 216;100;200;90;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Ubatuba;Rua Dos Pescadores Nº 152;0;150;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;São Sebastião;Rodovia Manoel Rebelo Filho, 3808;0;300;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Itanhaém;Rua Octacilio Dantas, 420;0;200;20;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Itanhaém;Avenida Ribeirao Preto, 1980;0;385;58;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Caraguatatuba;Alameda Das Magnolias, Nº 07;0;250;50;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Guarujá;Avenida Antonio Correa 120;606;0;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Guarujá;Avenida Antonio Correa 120;0;1773;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;São Sebastião;Rua Suelem Cristina Da Silva 29;36;400;30;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Peruíbe;Av Mario Covas Junior Box 01;0;300;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Praia Grande;Rua Dr Prudente De Morais 483;470;530;100;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Guarujá;Rua Do Sol 168;150;100;133;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Santos;Avenida Almirante Saldanha Da Gama 77;300;100;0;0;0;Congelado;Outro
01/02/2023;Jurídica;São Paulo;Guarujá;Rua Das Galhetas 176 Box 09;150;0;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Guarujá;Rua Joao Silveira 300;0;2080;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Piracicaba;Rua Joao Franco De Oliveira , 1051;842;57,47;0;0;0;Congelado;Isopor
01/02/2023;Jurídica;São Paulo;Piracicaba;Rodovia Sp 308 Km 158 150M, Sn;1918,4;27847,2;0;0;0;Congelado;Isopor
01/02/2023;Física;São Paulo;Guarujá;Rua Da Praia Nº71;0;100;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Bertioga;Rua Oswaldo Cruz,1384;870;500;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Ubatuba;Rua Copacabana Nº 203;250;250;20;0;0;Congelado;Outro
01/02/2023;Jurídica;São Paulo;Guarujá;Rua Anselmo Garcia, 126;400;34000;100;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;São Bernardo do Campo;Estrada Dos Camponeses, 64;366;8519;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Ubatuba;Rua Portuguesa Nº 326;0;500;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Guarujá;Rua Luis Laurindo Santana N° 84;1088;2377;0;0;0;Congelado;Outro
01/02/2023;Jurídica;São Paulo;Santos;Rua Ver Henrique Soler 262;3795;6154;0;2480;0;Congelado;Outro
01/02/2023;Jurídica;São Paulo;Guarujá;Rua Luis Laurindo Santana N° 84;1200;2240;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;São Sebastião;Rua Martins Do Val 223;80;0;0;0;0;Congelado;Isopor
01/02/2023;Jurídica;São Paulo;São Sebastião;Rua Martins Do Val 223;0;3470;0;0;0;Congelado;Isopor
01/02/2023;Jurídica;São Paulo;São Sebastião;Rua Martins Do Val 223;0;0;80;0;0;Congelado;Isopor
01/02/2023;Física;São Paulo;Ubatuba;Rua Dos Pescadores Nº100 Casa 02;0;500;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Ubatuba;Rua Dos Pescadores Nº118;350;450;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Guarujá;Rua Vereador Jorge Moura 69;0;8400;800;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Santos;Rua Imperatriz Leopoldina 01;120;140;0;0;0;Congelado;Embolsado
01/02/2023;Jurídica;São Paulo;Guarujá;Rua Jorge Moura N° 65;0;1520;0;0;0;Congelado;Outro
01/02/2023;Física;São Paulo;Ubatuba;Rua Acre Nº802 Casa A;0;20;20;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Guarujá;Travessa Agnelo Xavier, 33;0;1500;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Guarujá;Rua Joao Silveira , 834;0;2500;0;0;0;Congelado;Plástica
01/02/2023;Física;São Paulo;Guarujá;Rua Vereador Jorge Moura 69;0;8400;800;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Caraguatatuba;Avenida Marechal Floriano Peixoto, 57;60;340;0;0;0;Congelado;Plástica
01/02/2023;Jurídica;São Paulo;Itanhaém;Rua Jose Izidio Da Silva N° 2;0;10485;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;São Caetano do Sul;Rua Cavalheiro Ernesto Giuliano, 541;0;408;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Bertioga;Avenida Vicente De Carvalho N° 535;0;150;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Ilha Comprida;Av Alameda Bermudas 306;0;200;100;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Bertioga;Rua Da Saudade, 370;0;1652;60;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Santos;Avenida Mario Covas Junior, 3050;150;120;0;60;0;In Natura;Isopor
02/02/2023;Física;São Paulo;Bertioga;Avenida Vicente De Carvalho N° 535;100;200;40;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Santos;Avenida Mario Covas Junior, 3050;180;130;0;100;0;In Natura;Isopor
02/02/2023;Jurídica;São Paulo;Santos;Avenida Mario Covas Junior, 3050;190;140;0;100;0;In Natura;Isopor
02/02/2023;Jurídica;São Paulo;Jacareí;Estrada Municipal Do Jaguari, 314;1184,2;2072,6;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Santos;Rua Republica Do Equador, N° 139;2300;0;0;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Guarujá;Avenida Santos Dumont, 316;0;2000;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Santos;Avenida Rei Alberto I, 424;2600;2700;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Praia Grande;Avenida Marquesa De Santos, 10;100;180;30;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Santos;Rua Dr Egidio Martins 229;570;720;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Santos;Avenida Rei Alberto I, 424;700;400;0;100;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Caraguatatuba;Rua Quinze De Novembro, 113;0;320;190;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Jacareí;Avenida Alberto Cocozza, 4300;0;1092;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Caraguatatuba;Al.Luiz Antonio G.Da C.Doutinho, 1350,;0;50;15;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Particular 121;267;60;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Particular 121;1025;0;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Particular 121;1958;0;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Ilhabela;Av. José Pacheco Do Nascimento,Nº 7679;94,5;29,5;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;São Sebastião;Rua Sebastiao Pereira,Nº105,;0;15;45;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Anselmo Garcia, 53;400;3400;0;100;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Caraguatatuba;Al. Antonio L.G Dq Camara Coutinho, N° 1350;0;200;80;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;São Sebastião;Av. Mãe Bernarda, 2486;200;220;200;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Ubatuba;Rua Nove Nº 72 Bairro Sape;40;96;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Praia Grande;Rua Limeira, 375;500;0;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Ubatuba;Rua Copacabana Nº 203;220;60;70;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Caraguatatuba;Avenida Siqueira Campos, Nº 1061;0;40;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;São Sebastião;Rua Mossoró, 15;80;0;0;40;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Guarujá;Estrada Guaruja Bertioga 2307 Km 7;30;320;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Guarujá;Rua João Silveira, 790;3277;688;0;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Bertioga;Rua Sebastiao Arantes N° 400;82;881;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;São Paulo;Rua Candido Vale 319/325;6350;0;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Iguape;Rodovia Prefeito Casimiro Teixeira 399;15;250;20;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Praia Grande;Av. Presidente Kennedy, 3518;320;2190;0;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Padre Arnaldo Caiaffa, 139/01;0;1000;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;São Paulo;Rua Candido Vale 319/325;0;6000;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Peruíbe;Av Mario Covas Jr N° 29;80;100;70;100;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Mongaguá;Av. Marina, 796;56;398,9;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Bertioga;Av 19 De Maio 1140;1006;282;0;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Guarujá;Travessa Agnelo Xavier, 216;830;0;0;0;0;Congelado;Outro
02/02/2023;Física;São Paulo;Guarujá;Morro Do Botelho, 66;0;4284;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Joao Silveira 410;0;5640;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Ubatuba;Rua Dos Pescadores Nº157;0;400;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Santos;Rua Vicente Pires Domingues, 130;12860;0;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Joao Silveira, N° 476;193;786,6;248;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Vicente Pires Domingues, 126;10440;0;0;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;São Sebastião;Rua Martins Do Val, 211;80;0;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;São Sebastião;Rua Martins Do Val, 211;0;200;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;São Paulo;Rua João Batista Silva Dos Santos, 100;0;100;100;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;São Sebastião;Rua Martins Do Val , 221;0;0;100;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Caraguatatuba;Av. Arthur Costa Filho, 1999;150;0;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Caraguatatuba;Av. Arthur Costa Filho, 1999;0;500;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Caraguatatuba;Av. Arthur Costa Filho, 1999;0;0;200;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Doutor Vivaldo Sales, 157;7580;0;0;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Padre Arnaldo Caiaffa, 439;25000;15300;0;0;0;Congelado;Outro
02/02/2023;Física;São Paulo;Ubatuba;Rua 8 Pescador João Zacarias De Oliveira Nº 66 ;0;155;7;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;São Vicente;Praça 23 De Maio 162;375;0;0;140;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Doutor Vivaldo Sales, 155;10000;0;0;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Guarujá;Rua Josse Vaz Porto 238 ;50;0;0;0;0;Congelado;Isopor
02/02/2023;Jurídica;São Paulo;Guarujá;Av Mal. Deodoro Da Fonseca, 1520;227;71;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Cananéia;Av Independencia, 342 -;117;73,6;53,5;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Cananéia;Av Prof Besnard, 242;16358;68383;1490;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Cananéia;R Iris Memberg, 705;0;18188;0;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Cananéia;Rua Thales Bernardes, 130;50,2;268,8;35,3;0;0;Congelado;Outro
02/02/2023;Jurídica;São Paulo;Bertioga;Avenida Vicente De Carvalho N° 535;70;0;0;0;0;Congelado;Outro
02/02/2023;Física;São Paulo;Ilha Comprida;Estrada Da Vizinhança N° 1001;0;100;50;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Bertioga;Rua Aprovada 680 Bairro Guaratuba Km 200;100;0;0;0;0;In Natura;Plástica
02/02/2023;Jurídica;São Paulo;Bertioga;Av Vicente De Carvalho 535;70;0;0;0;0;In Natura;Plástica
02/02/2023;Física;São Paulo;Peruíbe;Av Mario Covas Jr N° 29;30;100;0;0;0;Congelado;Plástica
02/02/2023;Física;São Paulo;Cananéia;Av. Luiz Rangel, N° 1170;0;26;0;0;0;Congelado;Plástica
02/02/2023;Jurídica;São Paulo;Cananéia;Rua Professor Besnard, N° 16;500;2800;300;500;0;Congelado;Plástica
03/02/2023;Jurídica;São Paulo;Cananéia;Rua Professor Besnard, N° 140;50;50;50;50;0;Congelado;Plástica
03/02/2023;Física;São Paulo;Cananéia;Rua Apolinario De Araújo, N° 303;0;10;25;0;0;Congelado;Plástica
03/02/2023;Física;São Paulo;Caraguatatuba;Rua Cachoeira Paulista, Nº 41;400;0;0;0;0;Congelado;Isopor
03/02/2023;Jurídica;São Paulo;Cananéia;Rua Professor Besnard, N° 291;480;600;150;0;0;Congelado;Plástica
03/02/2023;Física;São Paulo;Ubatuba;Rua Dos Pescadores Nº152 ;150;2500;238;0;0;Congelado;Plástica
03/02/2023;Física;São Paulo;Cananéia;Rua Thales Bernardes, N° 58;150;0;30;0;0;Congelado;Plástica
03/02/2023;Física;São Paulo;Cananéia;Rua Clodovil Jose De Lima, N° 175;0;300;0;0;0;Congelado;Plástica
03/02/2023;Física;São Paulo;Caraguatatuba;Avenida Artur Costa Filho, Nº 2280;300;0;0;0;0;Congelado;Isopor
03/02/2023;Jurídica;São Paulo;Cananéia;Rua Thales Bernardes, N° 31;0;620;10;0;0;Congelado;Plástica
03/02/2023;Jurídica;São Paulo;Caraguatatuba;Av Jundiai 207 Loja 10;72;500;0;0;0;Congelado;Plástica
03/02/2023;Física;São Paulo;Cananéia;Rua Clodovil Jose De Lima, N° 530;0;1350;0;0;0;Congelado;Plástica
03/02/2023;Física;São Paulo;Guarujá;Rua Benedito Boaventura N° 12;0;155;15;0;0;Congelado;Plástica
03/02/2023;Jurídica;São Paulo;Cananéia;Rua Professor Besnard, N° 140;30;40;30;0;0;Congelado;Plástica
03/02/2023;Jurídica;São Paulo;São Sebastião;Av. Vereador Antonio Borges, Nº773;0;71,5;0;0;0;Congelado;Plástica
03/02/2023;Jurídica;São Paulo;Cananéia;Rua Professor Besnard, N° 140;50;400;40;0;0;Congelado;Plástica
03/02/2023;Jurídica;São Paulo;Cananéia;Rua Professor Besnard, N° 140;0;60;10;0;0;Congelado;Plástica
03/02/2023;Jurídica;São Paulo;Cananéia;Rua Praxedes, N° 110;20;600;0;0;0;Congelado;Plástica
03/02/2023;Jurídica;São Paulo;Cananéia;Rua Clodovil Jose De Lima, N° 110;0;17;15;0;0;Congelado;Plástica
03/02/2023;Física;São Paulo;Cananéia;Rua Da Manjuba, N° 90;30;160;0;0;0;Congelado;Plástica
03/02/2023;Física;São Paulo;Cananéia;Rua Ilha Campestre, N° 85;0;350;0;0;0;Congelado;Plástica
